transaction_id,account_id,description,category,amount,direction,transaction_date,posted_at
301,1,Property Lease,Rent,9123,outflow,8/5/2020 0:00,8/5/2020 0:00
302,1,Admin Staff Salary,Salaries,50439,outflow,8/5/2020 0:00,8/5/2020 0:00
303,3,Card Payment,Revenue,5229,inflow,8/7/2020 0:00,8/7/2020 0:00
304,3,Vendor Purchase,Inventory,18523,outflow,8/7/2020 0:00,8/7/2020 0:00
305,4,Insurance Premium,Miscellaneous,28702,outflow,8/9/2020 0:00,8/9/2020 0:00
306,4,Product Launch Event,Marketing,8355,outflow,8/9/2020 0:00,8/9/2020 0:00
307,3,Vehicle Maintenance,Miscellaneous,3520,outflow,8/9/2020 0:00,8/9/2020 0:00
308,1,Travel Expenses,Miscellaneous,6351,outflow,8/10/2020 0:00,8/10/2020 0:00
309,2,Instagram Promotion,Marketing,27426,outflow,8/10/2020 0:00,8/10/2020 0:00
310,1,Air Conditioning Cost,Utilities,5981,outflow,8/11/2020 0:00,8/11/2020 0:00
311,4,Utility Bills,Utilities,5926,outflow,8/12/2020 0:00,8/12/2020 0:00
312,4,Retail Sales,Revenue,55738,inflow,8/12/2020 0:00,8/12/2020 0:00
313,2,Billboard Advertisement,Marketing,19188,outflow,8/12/2020 0:00,8/12/2020 0:00
314,3,DSTV Subscription,Utilities,12391,outflow,8/14/2020 0:00,8/14/2020 0:00
315,1,Office Supplies,Supplies,49479,outflow,8/15/2020 0:00,8/15/2020 0:00
316,3,Utility Bills,Utilities,5375,outflow,8/16/2020 0:00,8/16/2020 0:00
317,4,Contractor Fee,Salaries,4118,outflow,8/16/2020 0:00,8/16/2020 0:00
318,2,PR Services,Marketing,15608,outflow,8/17/2020 0:00,8/17/2020 0:00
319,3,Plaza Rent Payment,Rent,10471,outflow,8/17/2020 0:00,8/17/2020 0:00
320,3,B2B Sale,Revenue,70516,inflow,8/17/2020 0:00,8/17/2020 0:00
321,1,Inventory Restock,Inventory,6956,outflow,8/17/2020 0:00,8/17/2020 0:00
322,4,Courier Service,Miscellaneous,27472,outflow,8/19/2020 0:00,8/19/2020 0:00
323,4,Bulk Product Order,Inventory,22987,outflow,8/20/2020 0:00,8/20/2020 0:00
324,1,Cash Sale,Revenue,51439,inflow,8/20/2020 0:00,8/20/2020 0:00
325,4,Office Rent Payment,Rent,22580,outflow,8/21/2020 0:00,8/21/2020 0:00
326,1,Production Materials,Supplies,28632,outflow,8/22/2020 0:00,8/22/2020 0:00
327,2,Brand Campaign,Marketing,27280,outflow,8/23/2020 0:00,8/23/2020 0:00
328,1,Trade Show Booth,Marketing,16952,outflow,8/24/2020 0:00,8/24/2020 0:00
329,3,Part-time Staff,Salaries,43631,outflow,8/25/2020 0:00,8/25/2020 0:00
330,1,Cleaning Supplies,Supplies,1872,outflow,8/25/2020 0:00,8/25/2020 0:00
331,1,Merchandise Restock,Supplies,18628,outflow,8/26/2020 0:00,8/26/2020 0:00
332,3,Client Invoice Payment,Revenue,7712,inflow,8/26/2020 0:00,8/26/2020 0:00
333,4,Team Salaries,Salaries,5663,outflow,8/26/2020 0:00,8/26/2020 0:00
334,3,Sales Revenue,Revenue,29609,inflow,8/26/2020 0:00,8/26/2020 0:00
335,2,Courier Service,Miscellaneous,20183,outflow,8/27/2020 0:00,8/27/2020 0:00
336,1,Brand Campaign,Marketing,13951,outflow,8/27/2020 0:00,8/27/2020 0:00
337,4,Worker Payment,Salaries,12323,outflow,8/28/2020 0:00,8/28/2020 0:00
338,1,Courier Service,Miscellaneous,27793,outflow,8/31/2020 0:00,8/31/2020 0:00
339,3,Security Services,Miscellaneous,26605,outflow,8/31/2020 0:00,8/31/2020 0:00
340,4,Wholesale Purchase,Supplies,17295,outflow,9/1/2020 0:00,9/1/2020 0:00
341,3,Building Rent,Rent,22007,outflow,9/2/2020 0:00,9/2/2020 0:00
342,1,Contractor Fee,Salaries,56278,outflow,9/2/2020 0:00,9/2/2020 0:00
343,1,Sponsorship Fee,Marketing,30837,outflow,9/3/2020 0:00,9/3/2020 0:00
344,4,Marketing Materials,Marketing,24597,outflow,9/4/2020 0:00,9/4/2020 0:00
345,4,Freelancer Payment,Salaries,55915,outflow,9/5/2020 0:00,9/5/2020 0:00
346,3,Bulk Product Order,Inventory,24239,outflow,9/6/2020 0:00,9/6/2020 0:00
347,1,Building Rent,Rent,22788,outflow,9/7/2020 0:00,9/7/2020 0:00
348,3,Monthly Payroll,Salaries,53000,outflow,9/7/2020 0:00,9/7/2020 0:00
349,3,Supplier Payment,Inventory,14295,outflow,9/7/2020 0:00,9/7/2020 0:00
350,2,Wholesale Purchase,Supplies,14982,outflow,9/8/2020 0:00,9/8/2020 0:00
351,1,Sales Revenue,Revenue,3331,inflow,9/8/2020 0:00,9/8/2020 0:00
352,1,Maintenance Supplies,Supplies,38668,outflow,9/8/2020 0:00,9/8/2020 0:00
353,1,Product Procurement,Inventory,30144,outflow,9/9/2020 0:00,9/9/2020 0:00
354,1,Legal Fees,Miscellaneous,8969,outflow,9/9/2020 0:00,9/9/2020 0:00
355,3,IT Staff Payment,Salaries,59535,outflow,9/9/2020 0:00,9/9/2020 0:00
356,2,Fuel Cost,Miscellaneous,14226,outflow,9/10/2020 0:00,9/10/2020 0:00
357,1,Accounting Services,Miscellaneous,21088,outflow,9/10/2020 0:00,9/10/2020 0:00
358,1,Plaza Rent Payment,Rent,16881,outflow,9/12/2020 0:00,9/12/2020 0:00
359,3,Retail Sales,Revenue,29066,inflow,9/12/2020 0:00,9/12/2020 0:00
360,3,Parking Space Rental,Rent,23962,outflow,9/12/2020 0:00,9/12/2020 0:00
361,2,Retail Inventory,Inventory,34047,outflow,9/12/2020 0:00,9/12/2020 0:00
362,4,POS Transaction,Revenue,62221,inflow,9/13/2020 0:00,9/13/2020 0:00
363,1,Merchandise Purchase,Inventory,65151,outflow,9/14/2020 0:00,9/14/2020 0:00
364,2,Insurance Premium,Miscellaneous,2117,outflow,9/15/2020 0:00,9/15/2020 0:00
365,2,Supplier Payment,Inventory,47660,outflow,9/15/2020 0:00,9/15/2020 0:00
366,2,Kitchen Supplies,Supplies,25388,outflow,9/16/2020 0:00,9/16/2020 0:00
367,4,Air Conditioning Cost,Utilities,1331,outflow,9/16/2020 0:00,9/16/2020 0:00
368,1,Cleaning Staff Pay,Salaries,46366,outflow,9/16/2020 0:00,9/16/2020 0:00
369,3,Shop Rent,Rent,16429,outflow,9/18/2020 0:00,9/18/2020 0:00
370,3,Goods Acquisition,Inventory,62318,outflow,9/19/2020 0:00,9/19/2020 0:00
371,2,Influencer Partnership,Marketing,12240,outflow,9/19/2020 0:00,9/19/2020 0:00
372,3,Sponsorship Fee,Marketing,28180,outflow,9/19/2020 0:00,9/19/2020 0:00
373,2,Power Bill Payment,Utilities,1212,outflow,9/20/2020 0:00,9/20/2020 0:00
374,3,Commission Earned,Revenue,8960,inflow,9/21/2020 0:00,9/21/2020 0:00
375,1,Consumables,Supplies,6773,outflow,9/21/2020 0:00,9/21/2020 0:00
376,4,Cash Sale,Revenue,44749,inflow,9/21/2020 0:00,9/21/2020 0:00
377,3,Stock Purchase,Inventory,20772,outflow,9/22/2020 0:00,9/22/2020 0:00
378,1,Mobile Data Plan,Utilities,9887,outflow,9/23/2020 0:00,9/23/2020 0:00
379,1,Retail Inventory,Inventory,43879,outflow,9/24/2020 0:00,9/24/2020 0:00
380,2,Utility Bills,Utilities,5947,outflow,9/25/2020 0:00,9/25/2020 0:00
381,2,Parking Space Rental,Rent,23068,outflow,9/25/2020 0:00,9/25/2020 0:00
382,1,Advance Payment,Revenue,76578,inflow,9/25/2020 0:00,9/25/2020 0:00
383,1,Packaging Materials,Supplies,23442,outflow,9/26/2020 0:00,9/26/2020 0:00
384,2,Refund Received,Revenue,86426,inflow,9/26/2020 0:00,9/26/2020 0:00
385,4,Product Sale,Revenue,75204,inflow,9/26/2020 0:00,9/26/2020 0:00
386,3,Building Rent,Rent,10290,outflow,9/28/2020 0:00,9/28/2020 0:00
387,2,Property Lease,Rent,7347,outflow,9/28/2020 0:00,9/28/2020 0:00
388,4,POS Transaction,Revenue,30807,inflow,9/28/2020 0:00,9/28/2020 0:00
389,4,Contractor Fee,Salaries,52097,outflow,9/29/2020 0:00,9/29/2020 0:00
390,3,Product Stock,Inventory,72608,outflow,9/29/2020 0:00,9/29/2020 0:00
391,4,Marketplace Sale,Revenue,85695,inflow,9/30/2020 0:00,9/30/2020 0:00
392,2,Monthly Office Lease,Rent,21446,outflow,10/2/2020 0:00,10/2/2020 0:00
393,2,Team Salaries,Salaries,20900,outflow,10/2/2020 0:00,10/2/2020 0:00
394,2,Card Payment,Revenue,32003,inflow,10/3/2020 0:00,10/3/2020 0:00
395,3,Building Maintenance Fee,Utilities,1814,outflow,10/3/2020 0:00,10/3/2020 0:00
396,1,DSTV Subscription,Utilities,4455,outflow,10/3/2020 0:00,10/3/2020 0:00
397,4,Commission Pay,Salaries,46830,outflow,10/3/2020 0:00,10/3/2020 0:00
398,2,Water Bill,Utilities,3103,outflow,10/4/2020 0:00,10/4/2020 0:00
399,3,Merchandise Purchase,Inventory,26194,outflow,10/5/2020 0:00,10/5/2020 0:00
400,4,Energy Cost,Utilities,13593,outflow,10/5/2020 0:00,10/5/2020 0:00
401,1,Sales Team Salary,Salaries,33360,outflow,10/7/2020 0:00,10/7/2020 0:00
402,1,Co-working Space Fee,Rent,13876,outflow,10/7/2020 0:00,10/7/2020 0:00
403,3,Stock Replenishment,Supplies,7486,outflow,10/9/2020 0:00,10/9/2020 0:00
404,2,Stock Purchase,Inventory,33266,outflow,10/10/2020 0:00,10/10/2020 0:00
405,1,Print Advertisement,Marketing,22694,outflow,10/10/2020 0:00,10/10/2020 0:00
406,1,Team Salaries,Salaries,7508,outflow,10/12/2020 0:00,10/12/2020 0:00
407,3,Goods Acquisition,Inventory,23513,outflow,10/12/2020 0:00,10/12/2020 0:00
408,4,Retail Inventory,Inventory,41828,outflow,10/13/2020 0:00,10/13/2020 0:00
409,4,Refund Received,Revenue,48355,inflow,10/14/2020 0:00,10/14/2020 0:00
410,4,Vehicle Maintenance,Miscellaneous,15538,outflow,10/14/2020 0:00,10/14/2020 0:00
411,1,Monthly Office Lease,Rent,17187,outflow,10/15/2020 0:00,10/15/2020 0:00
412,3,Penalty Fee,Miscellaneous,11609,outflow,10/17/2020 0:00,10/17/2020 0:00
413,1,Google Ads Campaign,Marketing,35735,outflow,10/18/2020 0:00,10/18/2020 0:00
414,4,Certification Cost,Miscellaneous,28364,outflow,10/18/2020 0:00,10/18/2020 0:00
415,4,Cleaning Staff Pay,Salaries,37316,outflow,10/19/2020 0:00,10/19/2020 0:00
416,2,Mobile Payment,Revenue,71683,inflow,10/20/2020 0:00,10/20/2020 0:00
417,2,Inventory Restock,Inventory,55237,outflow,10/20/2020 0:00,10/20/2020 0:00
418,3,Fuel Cost,Miscellaneous,23112,outflow,10/21/2020 0:00,10/21/2020 0:00
419,1,Inventory Restock,Inventory,9728,outflow,10/22/2020 0:00,10/22/2020 0:00
420,2,Overtime Pay,Salaries,17410,outflow,10/23/2020 0:00,10/23/2020 0:00
421,2,Mall Kiosk Rent,Rent,20672,outflow,10/23/2020 0:00,10/23/2020 0:00
422,1,Product Launch Event,Marketing,36896,outflow,10/23/2020 0:00,10/23/2020 0:00
423,2,Kitchen Supplies,Supplies,42427,outflow,10/23/2020 0:00,10/23/2020 0:00
424,4,Software License,Miscellaneous,15200,outflow,10/25/2020 0:00,10/25/2020 0:00
425,4,Energy Cost,Utilities,2947,outflow,10/25/2020 0:00,10/25/2020 0:00
426,4,POS Transaction,Revenue,5984,inflow,10/27/2020 0:00,10/27/2020 0:00
427,3,Monthly Payroll,Salaries,18756,outflow,10/27/2020 0:00,10/27/2020 0:00
428,3,Bulk Product Order,Inventory,27790,outflow,10/27/2020 0:00,10/27/2020 0:00
429,3,Travel Expenses,Miscellaneous,22288,outflow,10/27/2020 0:00,10/27/2020 0:00
430,2,Commercial Space Rent,Rent,24903,outflow,10/27/2020 0:00,10/27/2020 0:00
431,2,Parking Space Rental,Rent,18892,outflow,10/28/2020 0:00,10/28/2020 0:00
432,4,Sales Revenue,Revenue,69662,inflow,10/28/2020 0:00,10/28/2020 0:00
433,2,Service Payment,Revenue,12885,inflow,10/28/2020 0:00,10/28/2020 0:00
434,1,Water Bill,Utilities,5717,outflow,10/29/2020 0:00,10/29/2020 0:00
435,1,Inventory Purchase,Supplies,21262,outflow,10/29/2020 0:00,10/29/2020 0:00
436,2,Facebook Ads,Marketing,23523,outflow,10/29/2020 0:00,10/29/2020 0:00
437,1,Client Invoice Payment,Revenue,44878,inflow,10/30/2020 0:00,10/30/2020 0:00
438,4,Service Payment,Revenue,87917,inflow,10/30/2020 0:00,10/30/2020 0:00
439,4,Brand Campaign,Marketing,24421,outflow,10/30/2020 0:00,10/30/2020 0:00
440,1,Plaza Rent Payment,Rent,12870,outflow,10/31/2020 0:00,10/31/2020 0:00
441,1,Part-time Staff,Salaries,37606,outflow,11/1/2020 0:00,11/1/2020 0:00
442,2,Energy Cost,Utilities,4330,outflow,11/2/2020 0:00,11/2/2020 0:00
443,3,Influencer Partnership,Marketing,5643,outflow,11/2/2020 0:00,11/2/2020 0:00
444,4,Sponsorship Fee,Marketing,25544,outflow,11/3/2020 0:00,11/3/2020 0:00
445,1,Driver Salary,Salaries,48912,outflow,11/4/2020 0:00,11/4/2020 0:00
446,4,Sales Revenue,Revenue,6406,inflow,11/4/2020 0:00,11/4/2020 0:00
447,4,Social Media Marketing,Marketing,31057,outflow,11/4/2020 0:00,11/4/2020 0:00
448,4,Shop Rent,Rent,19852,outflow,11/4/2020 0:00,11/4/2020 0:00
449,1,Office Rent Payment,Rent,10935,outflow,11/4/2020 0:00,11/4/2020 0:00
450,4,Inventory Restock,Inventory,7013,outflow,11/5/2020 0:00,11/5/2020 0:00
451,4,Electricity Bill,Utilities,6405,outflow,11/5/2020 0:00,11/5/2020 0:00
452,2,Telephone Bill,Utilities,11430,outflow,11/7/2020 0:00,11/7/2020 0:00
453,2,Building Rent,Rent,21324,outflow,11/8/2020 0:00,11/8/2020 0:00
454,1,Certification Cost,Miscellaneous,22408,outflow,11/8/2020 0:00,11/8/2020 0:00
455,1,Safety Equipment,Supplies,20582,outflow,11/9/2020 0:00,11/9/2020 0:00
456,2,Wholesale Purchase,Supplies,8212,outflow,11/9/2020 0:00,11/9/2020 0:00
457,3,Cleaning Supplies,Supplies,34706,outflow,11/11/2020 0:00,11/11/2020 0:00
458,3,Online Order,Revenue,84687,inflow,11/11/2020 0:00,11/11/2020 0:00
459,4,Merchandise Purchase,Inventory,23789,outflow,11/11/2020 0:00,11/11/2020 0:00
460,3,Freelancer Payment,Salaries,51837,outflow,11/13/2020 0:00,11/13/2020 0:00
461,3,Manager Salary,Salaries,14217,outflow,11/13/2020 0:00,11/13/2020 0:00
462,4,Office Rent Payment,Rent,15954,outflow,11/13/2020 0:00,11/13/2020 0:00
463,2,Electricity Bill,Utilities,10156,outflow,11/14/2020 0:00,11/14/2020 0:00
464,2,Wholesale Order,Revenue,25447,inflow,11/14/2020 0:00,11/14/2020 0:00
465,2,Marketplace Sale,Revenue,99717,inflow,11/15/2020 0:00,11/15/2020 0:00
466,4,Retail Inventory,Inventory,35481,outflow,11/15/2020 0:00,11/15/2020 0:00
467,4,Internet Service,Utilities,13460,outflow,11/16/2020 0:00,11/16/2020 0:00
468,2,Conference Fee,Miscellaneous,1475,outflow,11/16/2020 0:00,11/16/2020 0:00
469,4,Conference Fee,Miscellaneous,23522,outflow,11/16/2020 0:00,11/16/2020 0:00
470,3,Overtime Pay,Salaries,58435,outflow,11/17/2020 0:00,11/17/2020 0:00
471,1,PR Services,Marketing,17307,outflow,11/18/2020 0:00,11/18/2020 0:00
472,2,Wholesale Goods,Inventory,72126,outflow,11/18/2020 0:00,11/18/2020 0:00
473,2,Safety Equipment,Supplies,2022,outflow,11/18/2020 0:00,11/18/2020 0:00
474,1,POS Transaction,Revenue,54479,inflow,11/18/2020 0:00,11/18/2020 0:00
475,3,Vendor Purchase,Inventory,62232,outflow,11/19/2020 0:00,11/19/2020 0:00
476,1,Instagram Promotion,Marketing,29347,outflow,11/19/2020 0:00,11/19/2020 0:00
477,3,Manager Salary,Salaries,36821,outflow,11/19/2020 0:00,11/19/2020 0:00
478,1,IT Staff Payment,Salaries,39516,outflow,11/22/2020 0:00,11/22/2020 0:00
479,1,Product Procurement,Inventory,18199,outflow,11/23/2020 0:00,11/23/2020 0:00
480,3,SEO Services,Marketing,2890,outflow,11/24/2020 0:00,11/24/2020 0:00
481,4,License Renewal,Miscellaneous,15518,outflow,11/25/2020 0:00,11/25/2020 0:00
482,1,Freelancer Payment,Salaries,49047,outflow,11/25/2020 0:00,11/25/2020 0:00
483,2,IT Staff Payment,Salaries,30968,outflow,11/25/2020 0:00,11/25/2020 0:00
484,4,Air Conditioning Cost,Utilities,3934,outflow,11/26/2020 0:00,11/26/2020 0:00
485,2,Commercial Space Rent,Rent,23490,outflow,11/26/2020 0:00,11/26/2020 0:00
486,3,Billboard Advertisement,Marketing,19227,outflow,11/27/2020 0:00,11/27/2020 0:00
487,3,Office Supplies,Supplies,34127,outflow,11/28/2020 0:00,11/28/2020 0:00
488,1,DSTV Subscription,Utilities,3201,outflow,12/1/2020 0:00,12/1/2020 0:00
489,3,Freelancer Payment,Salaries,58154,outflow,12/5/2020 0:00,12/5/2020 0:00
490,1,Conference Fee,Miscellaneous,25859,outflow,12/5/2020 0:00,12/5/2020 0:00
491,4,Mall Kiosk Rent,Rent,17820,outflow,12/6/2020 0:00,12/6/2020 0:00
492,3,Office Supplies,Supplies,5431,outflow,12/6/2020 0:00,12/6/2020 0:00
493,4,Gas Bill,Utilities,2028,outflow,12/8/2020 0:00,12/8/2020 0:00
494,1,DSTV Subscription,Utilities,13315,outflow,12/8/2020 0:00,12/8/2020 0:00
495,3,Monthly Payroll,Salaries,51347,outflow,12/10/2020 0:00,12/10/2020 0:00
496,3,Office Supplies,Supplies,35047,outflow,12/11/2020 0:00,12/11/2020 0:00
497,3,Permit Fee,Miscellaneous,15109,outflow,12/12/2020 0:00,12/12/2020 0:00
498,1,Sewage Charges,Utilities,3187,outflow,12/13/2020 0:00,12/13/2020 0:00
499,1,Sales Team Salary,Salaries,30796,outflow,12/14/2020 0:00,12/14/2020 0:00
500,2,Building Maintenance Fee,Utilities,11477,outflow,12/15/2020 0:00,12/15/2020 0:00
501,3,Social Media Marketing,Marketing,33445,outflow,12/16/2020 0:00,12/16/2020 0:00
502,2,Retail Inventory,Inventory,51413,outflow,12/17/2020 0:00,12/17/2020 0:00
503,2,Worker Payment,Salaries,53366,outflow,12/17/2020 0:00,12/17/2020 0:00
504,1,Vehicle Maintenance,Miscellaneous,991,outflow,12/17/2020 0:00,12/17/2020 0:00
505,3,Wholesale Purchase,Supplies,7062,outflow,12/17/2020 0:00,12/17/2020 0:00
506,3,Facebook Ads,Marketing,33554,outflow,12/17/2020 0:00,12/17/2020 0:00
507,4,Brand Campaign,Marketing,22029,outflow,12/18/2020 0:00,12/18/2020 0:00
508,4,Cloud Storage,Miscellaneous,13884,outflow,12/19/2020 0:00,12/19/2020 0:00
509,2,Inventory Restock,Inventory,47182,outflow,12/19/2020 0:00,12/19/2020 0:00
510,1,Accounting Services,Miscellaneous,3417,outflow,12/19/2020 0:00,12/19/2020 0:00
511,3,Vehicle Maintenance,Miscellaneous,16520,outflow,12/20/2020 0:00,12/20/2020 0:00
512,3,Employee Salary,Salaries,39545,outflow,12/20/2020 0:00,12/20/2020 0:00
513,2,Sales Team Salary,Salaries,53575,outflow,12/21/2020 0:00,12/21/2020 0:00
514,2,Commission Earned,Revenue,58900,inflow,12/21/2020 0:00,12/21/2020 0:00
515,4,Bulk Product Order,Inventory,69920,outflow,12/21/2020 0:00,12/21/2020 0:00
516,1,Power Bill Payment,Utilities,7854,outflow,12/23/2020 0:00,12/23/2020 0:00
517,3,Safety Equipment,Supplies,45914,outflow,12/23/2020 0:00,12/23/2020 0:00
518,1,Bonus Payment,Salaries,29779,outflow,12/23/2020 0:00,12/23/2020 0:00
519,3,Packaging Materials,Supplies,8238,outflow,12/23/2020 0:00,12/23/2020 0:00
520,1,Shipping Cost,Miscellaneous,29245,outflow,12/24/2020 0:00,12/24/2020 0:00
521,2,Property Lease,Rent,15518,outflow,12/25/2020 0:00,12/25/2020 0:00
522,2,Courier Service,Miscellaneous,3552,outflow,12/25/2020 0:00,12/25/2020 0:00
523,3,Building Maintenance Fee,Utilities,1519,outflow,12/26/2020 0:00,12/26/2020 0:00
524,1,Travel Expenses,Miscellaneous,7094,outflow,12/26/2020 0:00,12/26/2020 0:00
525,4,Warehouse Lease,Rent,10963,outflow,12/26/2020 0:00,12/26/2020 0:00
526,3,Factory Rent,Rent,10336,outflow,12/27/2020 0:00,12/27/2020 0:00
527,4,Parts & Components,Supplies,3076,outflow,12/27/2020 0:00,12/27/2020 0:00
528,3,Admin Staff Salary,Salaries,46501,outflow,12/27/2020 0:00,12/27/2020 0:00
529,4,Power Bill Payment,Utilities,2649,outflow,12/28/2020 0:00,12/28/2020 0:00
530,2,Bulk Product Order,Inventory,34996,outflow,12/28/2020 0:00,12/28/2020 0:00
531,3,DSTV Subscription,Utilities,14465,outflow,12/28/2020 0:00,12/28/2020 0:00
532,3,Wholesale Goods,Inventory,72822,outflow,12/29/2020 0:00,12/29/2020 0:00
533,4,Merchandise Purchase,Inventory,10380,outflow,12/30/2020 0:00,12/30/2020 0:00
534,1,Raw Materials,Supplies,7209,outflow,12/30/2020 0:00,12/30/2020 0:00
535,1,Wholesale Purchase,Supplies,31611,outflow,12/30/2020 0:00,12/30/2020 0:00
536,4,Tools & Hardware,Supplies,3502,outflow,12/31/2020 0:00,12/31/2020 0:00
537,3,Commercial Space Rent,Rent,12471,outflow,12/31/2020 0:00,12/31/2020 0:00
538,3,Property Lease,Rent,17196,outflow,12/31/2020 0:00,12/31/2020 0:00
539,2,Plaza Rent Payment,Rent,19882,outflow,1/1/2021 0:00,1/1/2021 0:00
540,4,Manager Salary,Salaries,43175,outflow,1/2/2021 0:00,1/2/2021 0:00
541,1,Travel Expenses,Miscellaneous,14240,outflow,1/2/2021 0:00,1/2/2021 0:00
542,3,Marketing Materials,Marketing,2398,outflow,1/2/2021 0:00,1/2/2021 0:00
543,4,Storage Unit Rent,Rent,14397,outflow,1/2/2021 0:00,1/2/2021 0:00
544,2,Vendor Purchase,Inventory,74650,outflow,1/3/2021 0:00,1/3/2021 0:00
545,1,Conference Fee,Miscellaneous,16415,outflow,1/3/2021 0:00,1/3/2021 0:00
546,4,Internet Service,Utilities,8363,outflow,1/4/2021 0:00,1/4/2021 0:00
547,3,Banner Design,Marketing,22778,outflow,1/4/2021 0:00,1/4/2021 0:00
548,3,Influencer Partnership,Marketing,33999,outflow,1/5/2021 0:00,1/5/2021 0:00
549,3,Maintenance Supplies,Supplies,22859,outflow,1/5/2021 0:00,1/5/2021 0:00
550,2,Production Materials,Supplies,29331,outflow,1/6/2021 0:00,1/6/2021 0:00
551,1,Shop Rent,Rent,21357,outflow,1/6/2021 0:00,1/6/2021 0:00
552,3,Equipment Repair,Miscellaneous,4958,outflow,1/6/2021 0:00,1/6/2021 0:00
553,4,Stationery Order,Supplies,41631,outflow,1/9/2021 0:00,1/9/2021 0:00
554,1,Broadband Internet,Utilities,12467,outflow,1/9/2021 0:00,1/9/2021 0:00
555,1,Driver Salary,Salaries,12987,outflow,1/11/2021 0:00,1/11/2021 0:00
556,4,Monthly Payroll,Salaries,24230,outflow,1/13/2021 0:00,1/13/2021 0:00
557,3,Product Stock,Inventory,52708,outflow,1/13/2021 0:00,1/13/2021 0:00
558,2,Part-time Staff,Salaries,51844,outflow,1/19/2021 0:00,1/19/2021 0:00
559,2,Wholesale Purchase,Supplies,7426,outflow,1/20/2021 0:00,1/20/2021 0:00
560,4,Merchandise Purchase,Inventory,72074,outflow,1/23/2021 0:00,1/23/2021 0:00
561,1,Permit Fee,Miscellaneous,20798,outflow,1/23/2021 0:00,1/23/2021 0:00
562,1,Courier Service,Miscellaneous,21239,outflow,1/25/2021 0:00,1/25/2021 0:00
563,1,Production Materials,Supplies,8385,outflow,1/27/2021 0:00,1/27/2021 0:00
564,2,IT Equipment,Supplies,47472,outflow,1/28/2021 0:00,1/28/2021 0:00
565,3,Factory Rent,Rent,11809,outflow,1/28/2021 0:00,1/28/2021 0:00
566,2,Bank Charges,Miscellaneous,25467,outflow,1/29/2021 0:00,1/29/2021 0:00
567,3,Service Payment,Revenue,57162,inflow,1/29/2021 0:00,1/29/2021 0:00
568,1,Overtime Pay,Salaries,19250,outflow,1/30/2021 0:00,1/30/2021 0:00
569,2,Production Materials,Supplies,29009,outflow,1/30/2021 0:00,1/30/2021 0:00
570,4,Security Services,Miscellaneous,23874,outflow,2/1/2021 0:00,2/1/2021 0:00
571,1,Merchandise Purchase,Inventory,69605,outflow,2/1/2021 0:00,2/1/2021 0:00
572,1,Employee Salary,Salaries,49818,outflow,2/2/2021 0:00,2/2/2021 0:00
573,2,Kitchen Supplies,Supplies,16635,outflow,2/2/2021 0:00,2/2/2021 0:00
574,3,Property Lease,Rent,17821,outflow,2/2/2021 0:00,2/2/2021 0:00
575,2,Shop Rent,Rent,11004,outflow,2/3/2021 0:00,2/3/2021 0:00
576,1,Software License,Miscellaneous,2810,outflow,2/3/2021 0:00,2/3/2021 0:00
577,1,Cloud Storage,Miscellaneous,7329,outflow,2/5/2021 0:00,2/5/2021 0:00
578,3,Card Payment,Revenue,72174,inflow,2/6/2021 0:00,2/6/2021 0:00
579,2,Goods Acquisition,Inventory,48973,outflow,2/6/2021 0:00,2/6/2021 0:00
580,1,Air Conditioning Cost,Utilities,4798,outflow,2/6/2021 0:00,2/6/2021 0:00
581,4,Commercial Space Rent,Rent,24109,outflow,2/8/2021 0:00,2/8/2021 0:00
582,4,Product Stock,Inventory,44880,outflow,2/10/2021 0:00,2/10/2021 0:00
583,2,Print Advertisement,Marketing,6381,outflow,2/10/2021 0:00,2/10/2021 0:00
584,4,Promotional Flyers,Marketing,19706,outflow,2/12/2021 0:00,2/12/2021 0:00
585,1,Air Conditioning Cost,Utilities,2211,outflow,2/12/2021 0:00,2/12/2021 0:00
586,4,Retail Inventory,Inventory,13177,outflow,2/13/2021 0:00,2/13/2021 0:00
587,4,Travel Expenses,Miscellaneous,17769,outflow,2/13/2021 0:00,2/13/2021 0:00
588,4,Power Bill Payment,Utilities,9229,outflow,2/14/2021 0:00,2/14/2021 0:00
589,1,Conference Fee,Miscellaneous,27787,outflow,2/16/2021 0:00,2/16/2021 0:00
590,1,Employee Salary,Salaries,35306,outflow,2/16/2021 0:00,2/16/2021 0:00
591,2,Property Lease,Rent,20897,outflow,2/17/2021 0:00,2/17/2021 0:00
592,2,Wholesale Order,Revenue,81171,inflow,2/18/2021 0:00,2/18/2021 0:00
593,2,IT Staff Payment,Salaries,22301,outflow,2/19/2021 0:00,2/19/2021 0:00
594,1,SEO Services,Marketing,31544,outflow,2/22/2021 0:00,2/22/2021 0:00
595,4,Promotional Flyers,Marketing,39026,outflow,2/22/2021 0:00,2/22/2021 0:00
596,4,Donation,Miscellaneous,6992,outflow,2/23/2021 0:00,2/23/2021 0:00
